Data,NIN 1.2_sst,NIN 3_sst,NIN 3.4_sst,NIN 4_1_sst,NIN 4_2_sst
22/02/2023,300.64594,299.7635,299.58975,301.67725,300.23618
23/02/2023,300.69077,299.71246,299.5521,301.56274,300.1898
24/02/2023,300.72357,299.72977,299.59424,301.62387,300.22812
25/02/2023,300.7689,299.70557,299.62607,301.7067,300.23935
26/02/2023,300.7657,299.72748,299.62582,301.70206,300.24463
27/02/2023,300.71463,299.7873,299.66537,301.81763,300.2828
28/02/2023,300.65158,299.7914,299.65585,301.78604,300.2753
01/03/2023,300.71283,299.8552,299.71872,301.70544,300.26672
02/03/2023,300.70844,299.91995,299.7858,301.66812,300.31894
03/03/2023,300.711,300.02863,299.80014,301.58276,300.3524
04/03/2023,300.65024,300.20877,299.93753,301.6077,300.4238
05/03/2023,300.68976,300.3674,300.0365,301.60242,300.42825
06/03/2023,300.74792,300.34198,300.0848,301.82803,300.5333
07/03/2023,300.55493,300.36597,300.13113,301.80066,300.5885
08/03/2023,300.70322,300.425,300.16733,301.80484,300.60352
09/03/2023,300.66525,300.5578,300.2068,301.74918,300.68008
10/03/2023,300.63464,300.63556,300.27524,301.83896,300.7186
11/03/2023,300.6027,300.73914,300.34293,301.93228,300.7631
12/03/2023,300.57147,300.84552,300.4061,301.9402,300.73544
13/03/2023,300.80054,300.94348,300.38394,301.9204,300.70483
14/03/2023,300.81616,301.03735,300.44556,301.90585,300.70425
15/03/2023,300.99704,301.07733,300.4812,301.85864,300.67886
16/03/2023,301.07928,301.12927,300.44736,301.89966,300.69058
17/03/2023,301.3117,301.16144,300.3938,301.86923,300.68735
18/03/2023,301.40143,301.12213,300.3829,301.94336,300.71323
19/03/2023,301.5594,301.08093,300.3645,302.02417,300.7159
20/03/2023,301.56027,301.02203,300.37463,302.11374,300.73636
21/03/2023,301.50607,300.93817,300.36795,302.05984,300.77243
22/03/2023,301.4099,300.88348,300.39194,302.01114,300.777
23/03/2023,301.4787,300.8897,300.417,301.9716,300.78726
24/03/2023,301.37067,300.904,300.4192,302.01212,300.80673
25/03/2023,301.53375,300.92108,300.40884,302.01913,300.83374
26/03/2023,301.57635,300.8612,300.43176,302.06107,300.89133
27/03/2023,301.56836,300.84717,300.52783,302.0249,300.96143
28/03/2023,301.56772,300.84747,300.52798,302.0232,300.96167
29/03/2023,301.5852,300.8219,300.5361,302.00476,300.96634
30/03/2023,301.63235,300.81448,300.60977,302.0577,300.99136
31/03/2023,301.5901,300.81665,300.64575,301.92642,301.01694
01/04/2023,301.6864,300.7788,300.6503,302.1919,301.04126
02/04/2023,301.73822,300.69147,300.63876,302.29663,301.125
03/04/2023,301.84543,300.69824,300.66837,302.35767,301.21518
04/04/2023,301.82602,300.71594,300.72388,302.30112,301.20093
05/04/2023,301.7265,300.74622,300.7728,302.22372,301.20255
06/04/2023,301.60443,300.79938,300.7775,302.15137,301.13892
07/04/2023,301.63794,300.91064,300.7816,302.14804,301.13785
08/04/2023,301.84805,301.0072,300.8418,302.16504,301.15268
09/04/2023,301.87885,301.1265,300.8723,302.13785,301.17627
10/04/2023,301.96912,301.17804,300.95728,302.19565,301.27475
11/04/2023,301.9569,301.16718,300.97754,302.3274,301.3986
12/04/2023,301.84595,301.0869,300.95108,302.3208,301.4938
13/04/2023,301.76312,301.0025,300.97525,302.448,301.52133
14/04/2023,301.74005,301.16815,301.06766,302.5265,301.4779
15/04/2023,301.60693,301.19922,301.08047,302.51132,301.52344
16/04/2023,301.47205,301.2309,301.06448,302.5425,301.55032
17/04/2023,301.42865,301.1965,301.08606,302.61,301.59167
18/04/2023,301.46155,301.1129,301.05762,302.6312,301.61523
19/04/2023,301.31747,301.14618,301.16528,302.68213,301.76376
20/04/2023,301.15912,301.2533,301.256,302.7145,301.8047
21/04/2023,301.22375,301.2086,301.22632,302.7706,301.7394
22/04/2023,300.99664,301.2288,301.2424,302.8096,301.71652
23/04/2023,300.73645,301.21457,301.22952,302.7389,301.68875
24/04/2023,300.87723,301.21265,301.26254,302.60474,301.6993
25/04/2023,301.06012,301.215,301.261,302.65024,301.64633
26/04/2023,301.13727,301.24664,301.27768,302.78305,301.58652
27/04/2023,301.13373,301.3117,301.30905,302.76892,301.6741
28/04/2023,301.07965,301.32254,301.3477,302.66663,301.68484
29/04/2023,301.10706,301.32874,301.3361,302.67725,301.65097
30/04/2023,301.14197,301.27557,301.26562,302.64224,301.59995
01/05/2023,301.22443,301.25378,301.30322,302.6006,301.60962
02/05/2023,301.11667,301.24506,301.2836,302.55884,301.64932
03/05/2023,300.98422,301.2826,301.32275,302.49985,301.59
04/05/2023,300.89325,301.3056,301.33936,302.64096,301.63297
05/05/2023,300.73883,301.33002,301.36105,302.72977,301.6195
06/05/2023,300.584,301.3319,301.4065,302.85596,301.69815
07/05/2023,300.59702,301.31073,301.37122,302.86218,301.72415
08/05/2023,300.5755,301.32343,301.38882,302.69864,301.70883
09/05/2023,300.45728,301.341,301.45572,302.85294,301.7264
10/05/2023,300.35965,301.3176,301.41812,302.8208,301.7036
11/05/2023,300.3365,301.38074,301.45102,302.8524,301.73926
12/05/2023,300.4146,301.36823,301.4719,302.7913,301.84314
13/05/2023,300.28268,301.35217,301.49963,302.7288,301.84338
14/05/2023,300.18152,301.36005,301.56656,302.65048,301.87656
15/05/2023,300.01678,301.37793,301.5536,302.71725,301.85672
16/05/2023,299.98834,301.40247,301.57312,302.93015,301.85428
17/05/2023,299.922,301.30234,301.52344,302.83383,301.9165
18/05/2023,299.85107,301.2489,301.5248,302.8964,302.00528
19/05/2023,299.76367,301.333,301.56076,302.87814,301.97244
20/05/2023,299.7558,301.2989,301.5615,302.8848,301.88528
21/05/2023,299.71835,301.27377,301.5171,302.9113,301.89908
22/05/2023,299.62717,301.2735,301.4801,302.93265,301.83957
23/05/2023,299.5468,301.23294,301.4192,302.9922,301.78085
24/05/2023,299.56018,301.1555,301.44894,302.93265,301.88162
25/05/2023,299.54044,301.20633,301.52188,303.13623,302.04068
26/05/2023,299.6001,301.21292,301.54285,303.14865,302.09085
27/05/2023,299.60403,301.30823,301.6262,303.1951,302.1216
28/05/2023,299.57236,301.34662,301.65665,303.28613,302.05215
29/05/2023,299.6966,301.39856,301.67752,303.18362,302.12366
30/05/2023,299.6618,301.4018,301.7336,303.0862,302.11057
31/05/2023,299.65936,301.38428,301.72546,303.1847,302.20505
01/06/2023,299.56488,301.37817,301.72156,303.29642,302.17297
02/06/2023,299.52826,301.35947,301.7378,303.28735,302.2338
03/06/2023,299.56787,301.34747,301.73422,303.26987,302.26025
04/06/2023,299.49548,301.40204,301.77173,303.1967,302.2736
05/06/2023,299.56677,301.4689,301.8844,303.2656,302.36423
06/06/2023,299.53174,301.52637,301.943,303.26248,302.37512
07/06/2023,299.5202,301.50348,301.95862,303.22278,302.36682
08/06/2023,299.54034,301.46924,301.89774,303.27737,302.3196
09/06/2023,299.59436,301.4758,301.8357,303.1041,302.33765
10/06/2023,299.60315,301.41623,301.8109,303.20895,302.34305
11/06/2023,299.56854,301.37906,301.77048,303.14993,302.25955
12/06/2023,299.522,301.30582,301.74036,303.1035,302.2446
13/06/2023,299.38388,301.24915,301.74753,303.1133,302.30173
14/06/2023,299.23196,301.2234,301.73608,303.14966,302.34262
15/06/2023,299.1768,301.2364,301.73926,303.0625,302.3046
16/06/2023,299.21664,301.22852,301.72916,303.0961,302.22763
17/06/2023,299.20004,301.23666,301.7059,303.09262,302.22153
18/06/2023,299.1969,301.2409,301.70874,303.0944,302.22592
19/06/2023,299.15506,301.2586,301.71826,303.16284,302.31982
20/06/2023,299.07587,301.24896,301.7119,303.21933,302.32056
21/06/2023,298.97894,301.23984,301.76816,303.21964,302.42636
22/06/2023,298.89478,301.26398,301.8413,303.28134,302.46866
23/06/2023,298.88782,301.24683,301.84525,303.28195,302.48508
24/06/2023,298.7319,301.24048,301.8285,303.2451,302.4539
25/06/2023,298.69675,301.2085,301.8103,303.1189,302.40796
26/06/2023,298.69128,301.16144,301.7593,303.12595,302.35226
27/06/2023,298.8122,301.14203,301.7235,303.09427,302.28616
28/06/2023,298.7262,301.12933,301.6637,303.12595,302.2704
29/06/2023,298.71405,301.1306,301.6764,303.0453,302.24353
30/06/2023,298.65088,301.1308,301.69644,303.15918,302.18155
01/07/2023,298.6248,301.09064,301.69394,303.0498,302.27744
02/07/2023,298.7339,301.10886,301.73938,303.11154,302.25687
03/07/2023,298.68985,301.09192,301.73914,303.09842,302.27087
04/07/2023,298.73895,301.0832,301.72095,303.12662,302.3203
05/07/2023,298.6337,301.04614,301.6884,303.07788,302.42563
06/07/2023,298.68518,301.0376,301.7066,303.00235,302.45157
07/07/2023,298.63263,300.9878,301.72217,302.9995,302.42773
08/07/2023,298.72067,300.98395,301.68246,302.94962,302.39005
09/07/2023,298.76584,300.96622,301.64145,302.80615,302.3466
10/07/2023,298.7679,300.94855,301.6285,302.85318,302.3152
11/07/2023,298.71515,300.9112,301.60474,302.94897,302.30283
12/07/2023,298.61926,300.8786,301.60025,302.97006,302.23575
13/07/2023,298.61185,300.89746,301.5967,302.95154,302.33664
14/07/2023,298.6226,300.86426,301.68665,303.01877,302.34158
15/07/2023,298.59946,300.88367,301.65,303.1168,302.40073
16/07/2023,298.6477,300.90424,301.66467,303.199,302.35495
17/07/2023,298.65942,300.91364,301.67636,303.16812,302.29736
18/07/2023,298.5552,300.91864,301.6492,303.18924,302.29422
19/07/2023,298.64484,300.8379,301.64005,303.1622,302.34018
20/07/2023,298.64755,300.72284,301.642,303.06152,302.3729
21/07/2023,298.60565,300.7339,301.5341,303.02353,302.33853
22/07/2023,298.39032,300.6856,301.5507,303.05582,302.35318
23/07/2023,298.3203,300.67743,301.53104,303.13684,302.3643
24/07/2023,298.19504,300.66278,301.56003,303.17932,302.45486
25/07/2023,298.14587,300.6776,301.51978,303.1233,302.402
26/07/2023,298.12912,300.67987,301.49976,303.16406,302.4667
27/07/2023,298.1163,300.62433,301.49814,303.15298,302.4164
28/07/2023,297.9765,300.63495,301.51846,303.1548,302.42407
29/07/2023,297.98895,300.61407,301.55234,303.14658,302.45874
30/07/2023,298.02948,300.63528,301.5165,303.1902,302.465
31/07/2023,298.05365,300.6231,301.4961,303.10107,302.41733
01/08/2023,297.95135,300.5725,301.4606,303.11362,302.40732
02/08/2023,297.95874,300.57205,301.3939,303.14224,302.39062
03/08/2023,297.96317,300.5468,301.4354,303.24268,302.39307
04/08/2023,297.89847,300.50266,301.40698,303.2479,302.35434
05/08/2023,297.93353,300.5015,301.42203,303.3326,302.53745
06/08/2023,297.8982,300.53598,301.45767,303.34073,302.59537
07/08/2023,297.77698,300.472,301.43433,303.281,302.61148
08/08/2023,297.75922,300.4879,301.4359,303.13724,302.58582
09/08/2023,297.68646,300.50342,301.4219,303.20764,302.58102
10/08/2023,297.60272,300.48026,301.43323,303.31052,302.55505
11/08/2023,297.39764,300.40887,301.41647,303.36804,302.6016
12/08/2023,297.28665,300.47968,301.43066,303.31836,302.59775
13/08/2023,297.37198,300.51855,301.42905,303.29556,302.59457
14/08/2023,297.54303,300.51324,301.4545,303.2001,302.61026
15/08/2023,297.64307,300.5174,301.45663,303.18912,302.58383
16/08/2023,297.71283,300.49518,301.45468,303.14493,302.6089
17/08/2023,297.65054,300.51764,301.40088,303.26172,302.65543
18/08/2023,297.48486,300.56403,301.41592,303.2351,302.57568
19/08/2023,297.42987,300.6051,301.4266,303.22348,302.56998
20/08/2023,297.35266,300.5505,301.43652,303.23462,302.6415
21/08/2023,297.34937,300.51837,301.41357,303.14365,302.6538
22/08/2023,297.45135,300.62006,301.4559,303.22647,302.59238
23/08/2023,297.3803,300.63013,301.4799,303.2002,302.7123
24/08/2023,297.52765,300.67462,301.5151,303.27737,302.8503
25/08/2023,297.4716,300.6811,301.511,303.22397,302.81827
26/08/2023,297.3601,300.70074,301.51303,303.21225,302.77646
27/08/2023,297.42365,300.69208,301.51974,303.26688,302.71512
28/08/2023,297.48932,300.68332,301.44775,303.29077,302.70743
29/08/2023,297.46393,300.68787,301.49045,303.3616,302.6973
30/08/2023,297.3865,300.6551,301.5348,303.41223,302.70593
31/08/2023,297.3885,300.5206,301.489,303.42813,302.78784
01/09/2023,297.2925,300.6084,301.54752,303.39493,302.72794
02/09/2023,297.19165,300.63837,301.5579,303.31937,302.7515
03/09/2023,297.05627,300.55695,301.64758,303.33997,302.72922
04/09/2023,297.01495,300.61023,301.62973,303.38364,302.77026
05/09/2023,296.9552,300.6425,301.58926,303.4003,302.72012
06/09/2023,296.99136,300.64667,301.6732,303.35425,302.74503
07/09/2023,296.8868,300.62982,301.67838,303.30972,302.75497
08/09/2023,296.88953,300.63663,301.6461,303.26025,302.70166
09/09/2023,296.95053,300.63766,301.53745,303.2478,302.57437
10/09/2023,296.94507,300.62213,301.5883,303.39087,302.45264
11/09/2023,296.99683,300.66965,301.60684,303.3956,302.4873
12/09/2023,296.9257,300.60785,301.66028,303.45383,302.66306
13/09/2023,296.8883,300.55313,301.71518,303.34946,302.70386
14/09/2023,296.72455,300.46057,301.6721,303.45407,302.71814
15/09/2023,296.62946,300.3321,301.61746,303.56165,302.7415
16/09/2023,296.7032,300.45355,301.62277,303.66296,302.66434
17/09/2023,296.73047,300.5293,301.66782,303.41235,302.62808
18/09/2023,296.60193,300.53625,301.66074,303.4265,302.63272
19/09/2023,296.61395,300.5587,301.66666,303.43808,302.69604
20/09/2023,296.69864,300.6002,301.6521,303.4213,302.56656
21/09/2023,296.7253,300.58664,301.66138,303.48682,302.7465
22/09/2023,296.80212,300.5244,301.64523,303.4823,302.77682
23/09/2023,296.79166,300.47293,301.60257,303.52737,302.78104
24/09/2023,296.71985,300.46527,301.61826,303.5231,302.70425
25/09/2023,296.68243,300.43396,301.5886,303.446,302.64075
26/09/2023,296.72794,300.43137,301.52774,303.44376,302.59555
27/09/2023,296.63562,300.33496,301.4543,303.47955,302.61945
28/09/2023,296.52625,300.3858,301.46667,303.47693,302.57645
29/09/2023,296.4829,300.41467,301.5138,303.48538,302.69144
30/09/2023,296.4508,300.39398,301.4547,303.43503,302.7035
01/10/2023,296.3687,300.38974,301.48157,303.47946,302.62878
02/10/2023,296.56348,300.32617,301.46777,303.62207,302.6631
03/10/2023,296.56348,300.32617,301.46777,303.62207,302.6631
04/10/2023,296.5826,300.32428,301.47055,303.61206,302.66544
05/10/2023,296.74347,300.31302,301.52722,303.51437,302.7388
06/10/2023,296.7929,300.35736,301.52414,303.5364,302.73776
07/10/2023,296.83698,300.35577,301.49484,303.46805,302.74548
08/10/2023,296.90176,300.35437,301.495,303.47604,302.76892
09/10/2023,296.88812,300.37842,301.46323,303.47153,302.7106
10/10/2023,296.9707,300.36853,301.43506,303.59048,302.6666
11/10/2023,296.9992,300.36,301.53604,303.61816,302.71817
12/10/2023,296.91653,300.33783,301.51132,303.7373,302.81088
13/10/2023,296.9626,300.41846,301.5206,303.86182,302.89615
14/10/2023,296.81848,300.47003,301.59506,303.796,302.9081
15/10/2023,296.97412,300.50153,301.64096,303.69394,303.05167
16/10/2023,296.99615,300.52997,301.64307,303.66275,303.06918
17/10/2023,297.08594,300.56836,301.6123,303.6836,303.01953
18/10/2023,297.08313,300.57587,301.61514,303.67105,303.0183
19/10/2023,296.99292,300.62012,301.6486,303.56454,303.06723
20/10/2023,297.01117,300.6219,301.63443,303.4022,303.06567
21/10/2023,297.23373,300.59796,301.5436,303.43295,302.90283
22/10/2023,297.26196,300.5802,301.54404,303.3606,302.9078
23/10/2023,297.17297,300.5716,301.59732,303.37442,303.0043
24/10/2023,297.16705,300.5688,301.5813,303.40698,303.0856
25/10/2023,297.06726,300.6137,301.68262,303.3226,303.06958
26/10/2023,297.00882,300.6236,301.70517,303.33594,303.0563
27/10/2023,296.99078,300.6389,301.7709,303.3065,303.01782
28/10/2023,296.85965,300.61115,301.77884,303.32278,303.0724
29/10/2023,297.0385,300.65115,301.7545,303.4003,303.05923
30/10/2023,297.05713,300.68823,301.81436,303.47446,303.07617
31/10/2023,297.186,300.6845,301.82605,303.44138,303.0623
01/11/2023,297.1363,300.64594,301.79688,303.48477,303.0126
02/11/2023,297.1382,300.63483,301.7482,303.48145,303.00708
03/11/2023,297.30557,300.63727,301.6619,303.4359,303.00198
04/11/2023,297.33377,300.58685,301.70142,303.36392,303.04312
05/11/2023,297.24207,300.5633,301.64478,303.3607,303.07455
06/11/2023,297.4409,300.61707,301.64017,303.20227,303.09427
07/11/2023,297.3717,300.63416,301.70108,303.33603,302.9691
08/11/2023,297.35443,300.6146,301.66104,303.2276,302.9987
09/11/2023,297.2856,300.55695,301.66772,303.2963,303.01846
10/11/2023,297.23907,300.47565,301.65775,303.30237,302.98474
11/11/2023,297.14026,300.46896,301.60013,303.05847,302.96262
12/11/2023,297.0406,300.42633,301.5681,302.99844,302.99057
13/11/2023,296.91986,300.46005,301.49878,303.06723,303.0039
14/11/2023,296.94464,300.4668,301.43845,303.13815,303.1829
15/11/2023,296.77545,300.45297,301.39774,303.0837,303.1715
16/11/2023,296.7497,300.56158,301.6071,303.16592,303.28638
17/11/2023,296.7193,300.6336,301.79044,303.21924,303.37744
18/11/2023,296.76923,300.66254,301.8307,303.20462,303.43338
19/11/2023,296.8213,300.68768,301.84213,303.29312,303.46597
20/11/2023,296.82062,300.71692,301.8649,303.28384,303.47012
21/11/2023,296.98917,300.75098,301.86234,303.27567,303.3739
22/11/2023,297.0381,300.76205,301.8878,303.23178,303.38858
23/11/2023,297.12573,300.8101,301.8866,303.36697,303.42224
24/11/2023,297.2013,300.77142,301.84146,303.38696,303.2418
25/11/2023,297.23135,300.75323,301.77365,303.48083,303.3386
26/11/2023,297.2407,300.7093,301.7108,303.50415,303.33398
27/11/2023,297.24213,300.68024,301.73343,303.48914,303.33298
28/11/2023,297.22733,300.64197,301.74182,303.58035,303.36145
29/11/2023,297.20236,300.61124,301.68942,303.44473,303.35245
30/11/2023,297.1751,300.57776,301.70908,303.43546,303.34106
01/12/2023,297.14966,300.646,301.72705,303.3334,303.2877
02/12/2023,297.1231,300.61426,301.68576,303.38602,303.28708
03/12/2023,297.09558,300.6176,301.67966,303.3303,303.2383
04/12/2023,297.15094,300.60693,301.59604,303.21948,303.23965
05/12/2023,297.16052,300.62317,301.7112,303.22733,303.2327
06/12/2023,297.27124,300.6404,301.717,303.14603,303.11023
07/12/2023,297.34857,300.63348,301.702,303.1971,303.19717
08/12/2023,297.33923,300.60495,301.64087,303.11914,303.18823
09/12/2023,297.3194,300.62396,301.70712,303.0836,303.16245
10/12/2023,297.35498,300.5775,301.65417,303.22946,303.0894
11/12/2023,297.39294,300.5251,301.5615,303.28552,303.04318
12/12/2023,297.37436,300.50366,301.44302,303.27222,303.02554
13/12/2023,297.39233,300.5981,301.61118,303.17783,303.10425
14/12/2023,297.3158,300.58527,301.62808,303.171,302.97696
15/12/2023,297.4779,300.60242,301.63412,303.233,303.02222
16/12/2023,297.56427,300.6181,301.65402,303.22824,302.90305
17/12/2023,297.56488,300.56647,301.61838,303.1675,302.88016
18/12/2023,297.52185,300.61646,301.55228,303.1157,302.98645
19/12/2023,297.54218,300.62268,301.64786,303.11417,302.9293
20/12/2023,297.5108,300.66864,301.66452,303.11887,302.9971
21/12/2023,297.49442,300.68835,301.6724,303.1013,302.95334
22/12/2023,297.55365,300.65433,301.6287,303.057,303.0864
23/12/2023,297.63583,300.66043,301.67056,303.02408,303.04297
24/12/2023,297.64764,300.6856,301.71204,302.97507,303.02103
25/12/2023,297.586,300.69067,301.7223,303.0383,303.1052
26/12/2023,297.82294,300.75073,301.7085,303.025,302.94418
27/12/2023,297.9007,300.81293,301.71548,303.15543,303.00513
28/12/2023,297.97067,300.83163,301.71158,303.14746,303.0148
29/12/2023,297.9635,300.8388,301.6935,303.18604,303.0044
30/12/2023,298.0354,300.86884,301.74612,303.09915,302.99597
31/12/2023,298.078,300.87994,301.7621,303.2096,302.9539
01/01/2024,298.13394,300.91827,301.73892,303.22226,302.95874
02/01/2024,298.2581,300.90402,301.77628,303.24365,302.93912
03/01/2024,298.3011,300.89948,301.70712,303.14883,302.94302
04/01/2024,298.2989,300.90204,301.6958,303.20898,302.8754
05/01/2024,298.36395,300.8565,301.62045,303.27304,302.75943
06/01/2024,298.44318,300.778,301.4611,303.3785,302.78604
07/01/2024,298.37225,300.80853,301.48056,303.295,302.82764
08/01/2024,298.42734,300.8325,301.57483,303.4451,302.80847
09/01/2024,298.46033,300.85843,301.62863,303.39124,302.73035
10/01/2024,298.44574,300.86786,301.59253,303.45767,302.7875
11/01/2024,298.5282,300.86987,301.54306,303.51505,302.73267
12/01/2024,298.6137,300.86017,301.49667,303.4319,302.6483
13/01/2024,298.58215,300.85175,301.50735,303.37814,302.5903
14/01/2024,298.5733,300.89008,301.4807,303.40356,302.4283
15/01/2024,298.5874,300.8602,301.439,303.4828,302.46384
16/01/2024,298.77518,300.82135,301.3733,303.29086,302.3207
17/01/2024,298.8874,300.75873,301.37973,303.51,302.3644
18/01/2024,298.84244,300.74835,301.34277,303.53214,302.37427
19/01/2024,298.86963,300.73224,301.32056,303.38315,302.33643
20/01/2024,298.93762,300.70624,301.32455,303.39096,302.32758
21/01/2024,298.98367,300.67947,301.3119,303.44553,302.27072
22/01/2024,299.06567,300.6825,301.3042,303.4962,302.2435
23/01/2024,299.10242,300.7378,301.31384,303.58655,302.3096
24/01/2024,299.17493,300.72845,301.30127,303.58755,302.26382
25/01/2024,299.25156,300.76404,301.29672,303.38638,302.271
26/01/2024,299.2813,300.8069,301.33536,303.4291,302.23032
27/01/2024,299.3552,300.86682,301.38626,303.40646,302.2034
28/01/2024,299.4188,300.86545,301.41248,303.36893,302.2502
29/01/2024,299.47543,300.86072,301.39282,303.28784,302.2355
30/01/2024,299.52094,300.85052,301.4283,303.20718,302.25098
31/01/2024,299.54755,300.8501,301.5516,303.3126,302.2665
01/02/2024,299.63052,300.8885,301.5104,303.21054,302.3043
02/02/2024,299.7771,300.83084,301.54666,303.28845,302.3363
03/02/2024,299.8559,300.82938,301.55237,303.30774,302.25778
04/02/2024,299.8974,300.83218,301.55722,303.2959,302.26392
05/02/2024,300.0343,300.82675,301.55264,303.24185,302.18735
06/02/2024,300.13086,300.84,301.51538,303.22964,302.17017
07/02/2024,300.13693,300.83124,301.45413,303.255,302.13928
08/02/2024,300.2021,300.88348,301.4487,303.01364,302.0618
09/02/2024,300.23578,300.91406,301.44775,302.93066,302.08374
10/02/2024,300.38626,300.94492,301.41382,302.795,301.93863
11/02/2024,300.41675,300.9729,301.45508,302.86978,302.04532
12/02/2024,300.5008,301.04034,301.39853,302.9602,302.11523
13/02/2024,300.58777,301.0454,301.4144,302.83456,302.0494
14/02/2024,300.68668,301.08258,301.44742,302.85635,302.11685
15/02/2024,300.60696,301.13995,301.43335,302.76846,302.09097
16/02/2024,300.58417,301.19226,301.42505,302.8663,302.02124
17/02/2024,300.64655,301.20862,301.45255,302.93277,302.00815
18/02/2024,300.64105,301.1934,301.52634,303.04642,302.089
19/02/2024,300.71387,301.24228,301.53113,303.05725,302.07004
20/02/2024,300.7812,301.25073,301.51877,303.04382,302.03894
21/02/2024,300.87244,301.2566,301.50244,303.11377,302.09756
22/02/2024,300.90054,301.2777,301.4595,303.0702,302.02023
23/02/2024,300.9486,301.28503,301.4274,302.9807,302.02646
24/02/2024,300.95593,301.2835,301.42065,303.03702,302.0092
25/02/2024,300.95807,301.35852,301.46103,303.067,302.0214
26/02/2024,300.8767,301.3214,301.43442,302.98203,302.02475
27/02/2024,300.84796,301.3097,301.4486,303.0221,302.04636
28/02/2024,300.73087,301.32898,301.5006,303.00778,302.06287
29/02/2024,300.7055,301.33987,301.5354,302.93277,302.07626
01/03/2024,300.8284,301.35257,301.58292,302.7899,302.0939
02/03/2024,300.88177,301.34454,301.61746,302.74335,302.07327
03/03/2024,300.9982,301.39566,301.62125,302.55386,302.0646
04/03/2024,301.00543,301.39096,301.6202,302.55997,302.06754
05/03/2024,301.1373,301.28857,301.5917,302.60025,302.11362
06/03/2024,301.20193,301.39075,301.64697,302.60376,302.094
07/03/2024,301.24884,301.37543,301.67075,302.65186,302.12656
08/03/2024,301.26843,301.33197,301.6521,302.54776,302.07236
09/03/2024,301.2576,301.33774,301.65036,302.5457,302.06287
10/03/2024,301.22137,301.3893,301.60886,302.55002,302.0431
11/03/2024,301.3033,301.37802,301.56274,302.34848,301.9457
12/03/2024,301.25775,301.40045,301.54175,302.3059,301.8605
13/03/2024,301.13666,301.37866,301.57324,302.28946,301.8588
14/03/2024,301.04633,301.30627,301.5504,302.14587,301.81937
15/03/2024,300.9677,301.31482,301.52878,302.2087,301.7025
16/03/2024,300.8994,301.37762,301.56888,302.37692,301.8071
17/03/2024,300.8067,301.34644,301.65323,302.41626,301.89127
18/03/2024,300.84515,301.3992,301.73303,302.53976,301.92386
19/03/2024,300.85217,301.49774,301.7974,302.70633,302.02185
20/03/2024,300.84055,301.58572,301.80005,302.76074,302.04062
21/03/2024,300.8475,301.59595,301.81595,302.77127,302.06833
22/03/2024,300.81323,301.53656,301.76343,302.7994,302.07584
23/03/2024,300.71033,301.5656,301.7003,302.76498,301.98843
24/03/2024,300.61993,301.53424,301.65714,302.65195,301.9751
25/03/2024,300.63977,301.53387,301.62393,302.69165,301.89536
26/03/2024,300.58252,301.54083,301.57666,302.76343,301.80014
27/03/2024,300.53412,301.628,301.63135,302.67935,301.78574
28/03/2024,300.37775,301.67633,301.70694,302.59668,301.86124
29/03/2024,300.20325,301.75757,301.84583,302.6384,301.9778
30/03/2024,300.01462,301.69934,301.85965,302.61853,302.11868
31/03/2024,299.90607,301.78857,301.93295,302.55136,302.20444
01/04/2024,299.76538,301.81534,301.98105,302.46982,302.2023
02/04/2024,299.79547,301.76202,301.95703,302.5056,302.19662
03/04/2024,299.8872,301.7666,301.97363,302.60645,302.1914
04/04/2024,299.8872,301.7666,301.97363,302.60645,302.1914
05/04/2024,299.8872,301.7666,301.97363,302.60645,302.1914
06/04/2024,299.8872,301.7666,301.97363,302.60645,302.1914
07/04/2024,299.85623,301.74084,301.9459,302.5873,302.17
08/04/2024,299.9001,301.5157,301.74063,302.3785,301.9716
09/04/2024,299.86212,301.45755,301.65518,302.41275,301.8729
10/04/2024,299.81885,301.38165,301.63852,302.38818,301.81274
11/04/2024,299.81647,301.37457,301.68872,302.43066,302.006
12/04/2024,299.6858,301.32407,301.69336,302.57748,301.99106
13/04/2024,299.5033,301.28442,301.69742,302.67773,302.18613
14/04/2024,299.2577,301.24857,301.70132,302.6976,302.21704
15/04/2024,299.0505,301.28232,301.67154,302.83237,302.2225
16/04/2024,298.89862,301.37637,301.71756,302.9612,302.36862
17/04/2024,298.68353,301.46582,301.84167,303.02072,302.49515
18/04/2024,298.80316,301.58038,301.9048,303.02026,302.45703
19/04/2024,298.90533,301.64392,301.94418,302.97867,302.3684
20/04/2024,299.2472,301.64685,301.92468,302.90076,302.30203
21/04/2024,299.4583,301.6289,301.92477,303.00174,302.28763
22/04/2024,299.63354,301.50046,301.897,303.07297,302.28317
23/04/2024,299.6861,301.38657,301.9119,303.09982,302.259
24/04/2024,299.54953,301.2741,301.89648,303.0515,302.30908
25/04/2024,299.3501,301.185,301.87997,302.98535,302.28287
26/04/2024,299.37424,301.02374,301.8673,302.84738,302.31662
27/04/2024,299.37228,300.92017,301.89822,302.7996,302.30783
28/04/2024,299.35663,300.90298,301.85312,302.79785,302.34106
29/04/2024,299.2892,300.93695,301.8644,302.80215,302.35913
30/04/2024,299.13867,301.0173,301.8391,302.79507,302.35425
01/05/2024,299.0132,301.01556,301.83926,302.6481,302.37906
02/05/2024,298.823,300.9416,301.83926,302.70444,302.37744
03/05/2024,298.62073,300.87125,301.8295,302.8409,302.35513
